optimizer_step,_step,_step__MIN,_step__MAX,word_embed_l2_param_norm,word_embed_l2_param_norm__MIN,word_embed_l2_param_norm__MAX,,,,,,
771,1541,1541,1541,143.459442138672,143.459442138672,143.459442138672,,,,,,
772,1543,1543,1543,143.479354858398,143.479354858398,143.479354858398,,,,,,
773,1545,1545,1545,143.500289916992,143.500289916992,143.500289916992,,,,,,
774,1547,1547,1547,143.52001953125,143.52001953125,143.52001953125,,,,,,
775,1549,1549,1549,143.541122436523,143.541122436523,143.541122436523,,,,,,
776,1551,1551,1551,143.561187744141,143.561187744141,143.561187744141,,,,,,
777,1553,1553,1553,143.581176757813,143.581176757813,143.581176757813,,,,,,
778,1555,1555,1555,143.600234985352,143.600234985352,143.600234985352,,,,,,
779,1557,1557,1557,143.62092590332,143.62092590332,143.62092590332,,,,,,
780,1559,1559,1559,143.640380859375,143.640380859375,143.640380859375,,,,,,
781,1561,1561,1561,143.660202026367,143.660202026367,143.660202026367,,,,,,
782,1563,1563,1563,143.679962158203,143.679962158203,143.679962158203,,,,,,
783,1565,1565,1565,143.700637817383,143.700637817383,143.700637817383,,,,,,
784,1567,1567,1567,143.720275878906,143.720275878906,143.720275878906,,,,,,
785,1569,1569,1569,143.74055480957,143.74055480957,143.74055480957,,,,,,
786,1571,1571,1571,143.761154174805,143.761154174805,143.761154174805,,,,,,
787,1573,1573,1573,143.78141784668,143.78141784668,143.78141784668,,,,,,
788,1575,1575,1575,143.801879882813,143.801879882813,143.801879882813,,,,,,
789,1577,1577,1577,143.821792602539,143.821792602539,143.821792602539,,,,,,
790,1579,1579,1579,143.842727661133,143.842727661133,143.842727661133,,,,,,
791,1581,1581,1581,143.86279296875,143.86279296875,143.86279296875,,,,,,
792,1583,1583,1583,143.883575439453,143.883575439453,143.883575439453,,,,,,
793,1585,1585,1585,143.903244018555,143.903244018555,143.903244018555,,,,,,
794,1587,1587,1587,143.924011230469,143.924011230469,143.924011230469,,,,,,
795,1589,1589,1589,143.942962646484,143.942962646484,143.942962646484,,,,,,
796,1591,1591,1591,143.963821411133,143.963821411133,143.963821411133,,,,,,
797,1593,1593,1593,143.98371887207,143.98371887207,143.98371887207,,,,,,
798,1595,1595,1595,144.002792358398,144.002792358398,144.002792358398,,,,,,
799,1597,1597,1597,144.023147583008,144.023147583008,144.023147583008,,,,,,
800,1599,1599,1599,144.042922973633,144.042922973633,144.042922973633,,,,,,
801,1601,1601,1601,144.063049316406,144.063049316406,144.063049316406,,,,,,
802,1603,1603,1603,144.082153320313,144.082153320313,144.082153320313,,,,,,
803,1605,1605,1605,144.102035522461,144.102035522461,144.102035522461,,,,,,
804,1607,1607,1607,144.121994018555,144.121994018555,144.121994018555,,,,,,
805,1609,1609,1609,144.141418457031,144.141418457031,144.141418457031,,,,,,
806,1611,1611,1611,144.16064453125,144.16064453125,144.16064453125,,,,,,
807,1613,1613,1613,144.180801391602,144.180801391602,144.180801391602,,,,,,
808,1615,1615,1615,144.200317382813,144.200317382813,144.200317382813,,,,,,
809,1617,1617,1617,144.219635009766,144.219635009766,144.219635009766,,,,,,
810,1619,1619,1619,144.239212036133,144.239212036133,144.239212036133,,,,,,
811,1621,1621,1621,144.258911132813,144.258911132813,144.258911132813,,,,,,
812,1623,1623,1623,144.278106689453,144.278106689453,144.278106689453,,,,,,
813,1625,1625,1625,144.29817199707,144.29817199707,144.29817199707,,,,,,
814,1627,1627,1627,144.317260742188,144.317260742188,144.317260742188,,,,,,
815,1629,1629,1629,144.336715698242,144.336715698242,144.336715698242,,,,,,
816,1631,1631,1631,144.355346679688,144.355346679688,144.355346679688,,,,,,
817,1633,1633,1633,144.373870849609,144.373870849609,144.373870849609,,,,,,
818,1635,1635,1635,144.393249511719,144.393249511719,144.393249511719,,,,,,
819,1637,1637,1637,144.412048339844,144.412048339844,144.412048339844,,,,,,
820,1639,1639,1639,144.430709838867,144.430709838867,144.430709838867,,,,,,
821,1641,1641,1641,144.44938659668,144.44938659668,144.44938659668,,,,,,
822,1643,1643,1643,144.469131469727,144.469131469727,144.469131469727,,,,,,
823,1645,1645,1645,144.487091064453,144.487091064453,144.487091064453,,,,,,
824,1647,1647,1647,144.505737304688,144.505737304688,144.505737304688,,,,,,
825,1649,1649,1649,144.523773193359,144.523773193359,144.523773193359,,,,,,
826,1651,1651,1651,144.542663574219,144.542663574219,144.542663574219,,,,,,
827,1653,1653,1653,144.561462402344,144.561462402344,144.561462402344,,,,,,
828,1655,1655,1655,144.579406738281,144.579406738281,144.579406738281,,,,,,
829,1657,1657,1657,144.598037719727,144.598037719727,144.598037719727,,,,,,
830,1659,1659,1659,144.616165161133,144.616165161133,144.616165161133,,,,,,
831,1661,1661,1661,144.634338378906,144.634338378906,144.634338378906,,,,,,
832,1663,1663,1663,144.652816772461,144.652816772461,144.652816772461,,,,,,
833,1665,1665,1665,144.671112060547,144.671112060547,144.671112060547,,,,,,
834,1667,1667,1667,144.689331054688,144.689331054688,144.689331054688,,,,,,
835,1669,1669,1669,144.707565307617,144.707565307617,144.707565307617,,,,,,
836,1671,1671,1671,144.726486206055,144.726486206055,144.726486206055,,,,,,
837,1673,1673,1673,144.743911743164,144.743911743164,144.743911743164,,,,,,
838,1675,1675,1675,144.762084960938,144.762084960938,144.762084960938,,,,,,
839,1677,1677,1677,144.778778076172,144.778778076172,144.778778076172,,,,,,
840,1679,1679,1679,144.797180175781,144.797180175781,144.797180175781,,,,,,
841,1681,1681,1681,144.815475463867,144.815475463867,144.815475463867,,,,,,
842,1683,1683,1683,144.833236694336,144.833236694336,144.833236694336,,,,,,
843,1685,1685,1685,144.851852416992,144.851852416992,144.851852416992,,,,,,
844,1687,1687,1687,144.868988037109,144.868988037109,144.868988037109,,,,,,
845,1689,1689,1689,144.887451171875,144.887451171875,144.887451171875,,,,,,
846,1691,1691,1691,144.905258178711,144.905258178711,144.905258178711,,,,,,
847,1693,1693,1693,144.923202514648,144.923202514648,144.923202514648,,,,,,
848,1695,1695,1695,144.940612792969,144.940612792969,144.940612792969,,,,,,
849,1697,1697,1697,144.958511352539,144.958511352539,144.958511352539,,,,,,
850,1699,1699,1699,144.976516723633,144.976516723633,144.976516723633,,,,,,
851,1701,1701,1701,144.993835449219,144.993835449219,144.993835449219,,,,,,
852,1703,1703,1703,145.012252807617,145.012252807617,145.012252807617,,,,,,
853,1705,1705,1705,145.029449462891,145.029449462891,145.029449462891,,,,,,
854,1707,1707,1707,145.047576904297,145.047576904297,145.047576904297,,,,,,
855,1709,1709,1709,145.065200805664,145.065200805664,145.065200805664,,,,,,
856,1711,1711,1711,145.08268737793,145.08268737793,145.08268737793,,,,,,
857,1713,1713,1713,145.09977722168,145.09977722168,145.09977722168,,,,,,
858,1715,1715,1715,145.117538452148,145.117538452148,145.117538452148,,,,,,
859,1717,1717,1717,145.133819580078,145.133819580078,145.133819580078,,,,,,
860,1719,1719,1719,145.150939941406,145.150939941406,145.150939941406,,,,,,
861,1721,1721,1721,145.168075561523,145.168075561523,145.168075561523,,,,,,
862,1723,1723,1723,145.185424804688,145.185424804688,145.185424804688,,,,,,
863,1725,1725,1725,145.202438354492,145.202438354492,145.202438354492,,,,,,
864,1727,1727,1727,145.219024658203,145.219024658203,145.219024658203,,,,,,
865,1729,1729,1729,145.235427856445,145.235427856445,145.235427856445,,,,,,
866,1731,1731,1731,145.252014160156,145.252014160156,145.252014160156,,,,,,
867,1733,1733,1733,145.268188476563,145.268188476563,145.268188476563,,,,,,
868,1735,1735,1735,145.28515625,145.28515625,145.28515625,,,,,,
869,1737,1737,1737,145.301391601563,145.301391601563,145.301391601563,,,,,,
870,1739,1739,1739,145.318313598633,145.318313598633,145.318313598633,,,,,,
871,1741,1741,1741,145.333984375,145.333984375,145.333984375,,,,,,
872,1743,1743,1743,145.350357055664,145.350357055664,145.350357055664,,,,,,
873,1745,1745,1745,145.365875244141,145.365875244141,145.365875244141,,,,,,
874,1747,1747,1747,145.381256103516,145.381256103516,145.381256103516,,,,,,
875,1749,1749,1749,145.397354125977,145.397354125977,145.397354125977,,,,,,
876,1751,1751,1751,145.412841796875,145.412841796875,145.412841796875,,,,,,
877,1753,1753,1753,145.428924560547,145.428924560547,145.428924560547,,,,,,
878,1755,1755,1755,145.443710327148,145.443710327148,145.443710327148,,,,,,
879,1757,1757,1757,145.460388183594,145.460388183594,145.460388183594,,,,,,
880,1759,1759,1759,145.475601196289,145.475601196289,145.475601196289,,,,,,
881,1761,1761,1761,145.492279052734,145.492279052734,145.492279052734,,,,,,
882,1763,1763,1763,145.5078125,145.5078125,145.5078125,,,,,,
883,1765,1765,1765,145.523315429688,145.523315429688,145.523315429688,,,,,,
884,1767,1767,1767,145.540405273438,145.540405273438,145.540405273438,,,,,,
885,1769,1769,1769,145.5556640625,145.5556640625,145.5556640625,,,,,,
886,1771,1771,1771,145.571228027344,145.571228027344,145.571228027344,,,,,,
887,1773,1773,1773,145.58723449707,145.58723449707,145.58723449707,,,,,,
888,1775,1775,1775,145.602874755859,145.602874755859,145.602874755859,,,,,,
889,1777,1777,1777,145.618499755859,145.618499755859,145.618499755859,,,,,,
890,1779,1779,1779,145.634536743164,145.634536743164,145.634536743164,,,,,,
891,1781,1781,1781,145.650177001953,145.650177001953,145.650177001953,,,,,,
892,1783,1783,1783,145.666458129883,145.666458129883,145.666458129883,,,,,,
893,1785,1785,1785,145.682403564453,145.682403564453,145.682403564453,,,,,,
894,1787,1787,1787,145.699096679688,145.699096679688,145.699096679688,,,,,,
895,1789,1789,1789,145.714172363281,145.714172363281,145.714172363281,,,,,,
896,1791,1791,1791,145.730056762695,145.730056762695,145.730056762695,,,,,,
897,1793,1793,1793,145.745834350586,145.745834350586,145.745834350586,,,,,,
898,1795,1795,1795,145.760498046875,145.760498046875,145.760498046875,,,,,,
899,1797,1797,1797,145.777038574219,145.777038574219,145.777038574219,,,,,,
900,1799,1799,1799,145.792388916016,145.792388916016,145.792388916016,,,,,,
901,1801,1801,1801,145.808151245117,145.808151245117,145.808151245117,,,,,,
902,1803,1803,1803,145.823944091797,145.823944091797,145.823944091797,,,,,,
903,1805,1805,1805,145.839828491211,145.839828491211,145.839828491211,,,,,,
904,1807,1807,1807,145.855575561523,145.855575561523,145.855575561523,,,,,,
905,1809,1809,1809,145.871353149414,145.871353149414,145.871353149414,,,,,,
906,1811,1811,1811,145.887496948242,145.887496948242,145.887496948242,,,,,,
907,1813,1813,1813,145.904281616211,145.904281616211,145.904281616211,,,,,,
908,1815,1815,1815,145.920684814453,145.920684814453,145.920684814453,,,,,,
909,1817,1817,1817,145.93701171875,145.93701171875,145.93701171875,,,,,,
910,1819,1819,1819,145.953735351563,145.953735351563,145.953735351563,,,,,,
911,1821,1821,1821,145.970001220703,145.970001220703,145.970001220703,,,,,,
912,1823,1823,1823,145.986480712891,145.986480712891,145.986480712891,,,,,,
913,1825,1825,1825,146.002899169922,146.002899169922,146.002899169922,,,,,,
914,1827,1827,1827,146.019592285156,146.019592285156,146.019592285156,,,,,,
915,1829,1829,1829,146.035507202148,146.035507202148,146.035507202148,,,,,,
916,1831,1831,1831,146.051528930664,146.051528930664,146.051528930664,,,,,,
917,1833,1833,1833,146.068069458008,146.068069458008,146.068069458008,,,,,,
918,1835,1835,1835,146.084060668945,146.084060668945,146.084060668945,,,,,,
919,1837,1837,1837,146.101516723633,146.101516723633,146.101516723633,,,,,,
920,1839,1839,1839,146.117004394531,146.117004394531,146.117004394531,,,,,,
921,1841,1841,1841,146.134307861328,146.134307861328,146.134307861328,,,,,,
922,1843,1843,1843,146.151351928711,146.151351928711,146.151351928711,,,,,,
923,1845,1845,1845,146.167282104492,146.167282104492,146.167282104492,,,,,,
924,1847,1847,1847,146.184494018555,146.184494018555,146.184494018555,,,,,,
925,1849,1849,1849,146.200378417969,146.200378417969,146.200378417969,,,,,,
926,1851,1851,1851,146.217147827148,146.217147827148,146.217147827148,,,,,,
927,1853,1853,1853,146.233581542969,146.233581542969,146.233581542969,,,,,,
928,1855,1855,1855,146.24951171875,146.24951171875,146.24951171875,,,,,,
929,1857,1857,1857,146.266311645508,146.266311645508,146.266311645508,,,,,,
930,1859,1859,1859,146.282638549805,146.282638549805,146.282638549805,,,,,,
931,1861,1861,1861,146.298904418945,146.298904418945,146.298904418945,,,,,,
932,1863,1863,1863,146.314865112305,146.314865112305,146.314865112305,,,,,,
933,1865,1865,1865,146.331069946289,146.331069946289,146.331069946289,,,,,,
934,1867,1867,1867,146.346603393555,146.346603393555,146.346603393555,,,,,,
935,1869,1869,1869,146.363220214844,146.363220214844,146.363220214844,,,,,,
936,1871,1871,1871,146.378952026367,146.378952026367,146.378952026367,,,,,,
937,1873,1873,1873,146.394470214844,146.394470214844,146.394470214844,,,,,,
938,1875,1875,1875,146.410827636719,146.410827636719,146.410827636719,,,,,,
939,1877,1877,1877,146.426254272461,146.426254272461,146.426254272461,,,,,,
940,1879,1879,1879,146.442581176758,146.442581176758,146.442581176758,,,,,,
941,1881,1881,1881,146.457763671875,146.457763671875,146.457763671875,,,,,,
942,1883,1883,1883,146.474060058594,146.474060058594,146.474060058594,,,,,,
943,1885,1885,1885,146.489288330078,146.489288330078,146.489288330078,,,,,,
944,1887,1887,1887,146.505172729492,146.505172729492,146.505172729492,,,,,,
945,1889,1889,1889,146.520248413086,146.520248413086,146.520248413086,,,,,,
946,1891,1891,1891,146.535552978516,146.535552978516,146.535552978516,,,,,,
947,1893,1893,1893,146.551345825195,146.551345825195,146.551345825195,,,,,,
948,1895,1895,1895,146.566223144531,146.566223144531,146.566223144531,,,,,,
949,1897,1897,1897,146.581726074219,146.581726074219,146.581726074219,,,,,,
950,1899,1899,1899,146.595977783203,146.595977783203,146.595977783203,,,,,,
951,1901,1901,1901,146.611419677734,146.611419677734,146.611419677734,,,,,,
952,1903,1903,1903,146.625885009766,146.625885009766,146.625885009766,,,,,,
953,1905,1905,1905,146.640930175781,146.640930175781,146.640930175781,,,,,,
954,1907,1907,1907,146.656066894531,146.656066894531,146.656066894531,,,,,,
955,1909,1909,1909,146.670791625977,146.670791625977,146.670791625977,,,,,,
956,1911,1911,1911,146.685745239258,146.685745239258,146.685745239258,,,,,,
957,1913,1913,1913,146.700576782227,146.700576782227,146.700576782227,,,,,,
958,1915,1915,1915,146.71662902832,146.71662902832,146.71662902832,,,,,,
959,1917,1917,1917,146.731094360352,146.731094360352,146.731094360352,,,,,,
960,1919,1919,1919,146.746398925781,146.746398925781,146.746398925781,,,,,,
961,1921,1921,1921,146.761001586914,146.761001586914,146.761001586914,,,,,,
962,1923,1923,1923,146.776290893555,146.776290893555,146.776290893555,,,,,,
963,1925,1925,1925,146.790618896484,146.790618896484,146.790618896484,,,,,,
964,1927,1927,1927,146.805740356445,146.805740356445,146.805740356445,,,,,,
965,1929,1929,1929,146.820266723633,146.820266723633,146.820266723633,,,,,,
966,1931,1931,1931,146.834594726563,146.834594726563,146.834594726563,,,,,,
967,1933,1933,1933,146.849258422852,146.849258422852,146.849258422852,,,,,,
968,1935,1935,1935,146.863510131836,146.863510131836,146.863510131836,,,,,,
969,1937,1937,1937,146.878524780273,146.878524780273,146.878524780273,,,,,,
970,1939,1939,1939,146.892730712891,146.892730712891,146.892730712891,,,,,,
971,1941,1941,1941,146.907012939453,146.907012939453,146.907012939453,,,,,,
972,1943,1943,1943,146.922027587891,146.922027587891,146.922027587891,,,,,,
973,1945,1945,1945,146.935791015625,146.935791015625,146.935791015625,,,,,,
974,1947,1947,1947,146.950576782227,146.950576782227,146.950576782227,,,,,,
975,1949,1949,1949,146.964691162109,146.964691162109,146.964691162109,,,,,,
976,1951,1951,1951,146.979370117188,146.979370117188,146.979370117188,,,,,,
977,1953,1953,1953,146.993270874023,146.993270874023,146.993270874023,,,,,,
978,1955,1955,1955,147.007568359375,147.007568359375,147.007568359375,,,,,,
979,1957,1957,1957,147.021942138672,147.021942138672,147.021942138672,,,,,,
980,1959,1959,1959,147.037384033203,147.037384033203,147.037384033203,,,,,,
981,1961,1961,1961,147.050552368164,147.050552368164,147.050552368164,,,,,,
982,1963,1963,1963,147.065292358398,147.065292358398,147.065292358398,,,,,,
983,1965,1965,1965,147.07958984375,147.07958984375,147.07958984375,,,,,,
984,1967,1967,1967,147.094543457031,147.094543457031,147.094543457031,,,,,,
985,1969,1969,1969,147.108062744141,147.108062744141,147.108062744141,,,,,,
986,1971,1971,1971,147.122451782227,147.122451782227,147.122451782227,,,,,,
987,1973,1973,1973,147.13688659668,147.13688659668,147.13688659668,,,,,,
988,1975,1975,1975,147.151062011719,147.151062011719,147.151062011719,,,,,,
989,1977,1977,1977,147.165512084961,147.165512084961,147.165512084961,,,,,,
990,1979,1979,1979,147.179443359375,147.179443359375,147.179443359375,,,,,,
991,1981,1981,1981,147.193695068359,147.193695068359,147.193695068359,,,,,,
992,1983,1983,1983,147.207992553711,147.207992553711,147.207992553711,,,,,,
993,1985,1985,1985,147.222702026367,147.222702026367,147.222702026367,,,,,,
994,1987,1987,1987,147.236679077148,147.236679077148,147.236679077148,,,,,,
995,1989,1989,1989,147.250762939453,147.250762939453,147.250762939453,,,,,,
996,1991,1991,1991,147.264343261719,147.264343261719,147.264343261719,,,,,,
997,1993,1993,1993,147.279769897461,147.279769897461,147.279769897461,,,,,,
998,1995,1995,1995,147.293426513672,147.293426513672,147.293426513672,,,,,,
999,1997,1997,1997,147.306991577148,147.306991577148,147.306991577148,,,,,,
1000,1999,1999,1999,147.321487426758,147.321487426758,147.321487426758,,,,,,
1001,2001,2001,2001,147.334579467773,147.334579467773,147.334579467773,,,,,,
1002,2003,2003,2003,147.34880065918,147.34880065918,147.34880065918,,,,,,
1003,2005,2005,2005,147.362045288086,147.362045288086,147.362045288086,,,,,,
1004,2007,2007,2007,147.376220703125,147.376220703125,147.376220703125,,,,,,
1005,2009,2009,2009,147.391006469727,147.391006469727,147.391006469727,,,,,,
1006,2011,2011,2011,147.403381347656,147.403381347656,147.403381347656,,,,,,
1007,2013,2013,2013,147.416885375977,147.416885375977,147.416885375977,,,,,,
1008,2015,2015,2015,147.430541992188,147.430541992188,147.430541992188,,,,,,
1009,2017,2017,2017,147.443695068359,147.443695068359,147.443695068359,,,,,,
1010,2019,2019,2019,147.457489013672,147.457489013672,147.457489013672,,,,,,
1011,2021,2021,2021,147.470626831055,147.470626831055,147.470626831055,,,,,,
1012,2023,2023,2023,147.48469543457,147.48469543457,147.48469543457,,,,,,
1013,2025,2025,2025,147.497009277344,147.497009277344,147.497009277344,,,,,,
1014,2027,2027,2027,147.510681152344,147.510681152344,147.510681152344,,,,,,
1015,2029,2029,2029,147.523666381836,147.523666381836,147.523666381836,,,,,,
1016,2031,2031,2031,147.537475585938,147.537475585938,147.537475585938,,,,,,
1017,2033,2033,2033,147.550994873047,147.550994873047,147.550994873047,,,,,,
1018,2035,2035,2035,147.564193725586,147.564193725586,147.564193725586,,,,,,
1019,2037,2037,2037,147.577682495117,147.577682495117,147.577682495117,,,,,,
1020,2039,2039,2039,147.590637207031,147.590637207031,147.590637207031,,,,,,
1021,2041,2041,2041,147.604370117188,147.604370117188,147.604370117188,,,,,,
1022,2043,2043,2043,147.616683959961,147.616683959961,147.616683959961,,,,,,
1023,2045,2045,2045,147.630172729492,147.630172729492,147.630172729492,,,,,,
1024,2047,2047,2047,147.643264770508,147.643264770508,147.643264770508,,,,,,
1025,2049,2049,2049,147.655944824219,147.655944824219,147.655944824219,,,,,,
1026,2051,2051,2051,147.668975830078,147.668975830078,147.668975830078,,,,,,
1027,2053,2053,2053,147.682098388672,147.682098388672,147.682098388672,,,,,,
1028,2055,2055,2055,147.695098876953,147.695098876953,147.695098876953,,,,,,
1029,2057,2057,2057,147.708038330078,147.708038330078,147.708038330078,,,,,,
1030,2059,2059,2059,147.720718383789,147.720718383789,147.720718383789,,,,,,
1031,2061,2061,2061,147.73323059082,147.73323059082,147.73323059082,,,,,,
1032,2063,2063,2063,147.746444702148,147.746444702148,147.746444702148,,,,,,
1033,2065,2065,2065,147.758544921875,147.758544921875,147.758544921875,,,,,,
1034,2067,2067,2067,147.772125244141,147.772125244141,147.772125244141,,,,,,
1035,2069,2069,2069,147.784393310547,147.784393310547,147.784393310547,,,,,,
1036,2071,2071,2071,147.796600341797,147.796600341797,147.796600341797,,,,,,
1037,2073,2073,2073,147.809585571289,147.809585571289,147.809585571289,,,,,,
1038,2075,2075,2075,147.822036743164,147.822036743164,147.822036743164,,,,,,
1039,2077,2077,2077,147.835510253906,147.835510253906,147.835510253906,,,,,,
1040,2079,2079,2079,147.847579956055,147.847579956055,147.847579956055,,,,,,
1041,2081,2081,2081,147.859436035156,147.859436035156,147.859436035156,,,,,,
1042,2083,2083,2083,147.872009277344,147.872009277344,147.872009277344,,,,,,
1043,2085,2085,2085,147.884582519531,147.884582519531,147.884582519531,,,,,,
1044,2087,2087,2087,147.89697265625,147.89697265625,147.89697265625,,,,,,
1045,2089,2089,2089,147.909103393555,147.909103393555,147.909103393555,,,,,,
1046,2091,2091,2091,147.9208984375,147.9208984375,147.9208984375,,,,,,
1047,2093,2093,2093,147.933609008789,147.933609008789,147.933609008789,,,,,,
1048,2095,2095,2095,147.945861816406,147.945861816406,147.945861816406,,,,,,
1049,2097,2097,2097,147.958465576172,147.958465576172,147.958465576172,,,,,,
1050,2099,2099,2099,147.969924926758,147.969924926758,147.969924926758,,,,,,
1051,2101,2101,2101,147.982650756836,147.982650756836,147.982650756836,,,,,,
1052,2103,2103,2103,147.994384765625,147.994384765625,147.994384765625,,,,,,
1053,2105,2105,2105,148.006057739258,148.006057739258,148.006057739258,,,,,,
1054,2107,2107,2107,148.017272949219,148.017272949219,148.017272949219,,,,,,
1055,2109,2109,2109,148.028427124023,148.028427124023,148.028427124023,,,,,,
1056,2111,2111,2111,148.039855957031,148.039855957031,148.039855957031,,,,,,
1057,2113,2113,2113,148.051284790039,148.051284790039,148.051284790039,,,,,,
1058,2115,2115,2115,148.062759399414,148.062759399414,148.062759399414,,,,,,
1059,2117,2117,2117,148.074340820313,148.074340820313,148.074340820313,,,,,,
1060,2119,2119,2119,148.08642578125,148.08642578125,148.08642578125,,,,,,
1061,2121,2121,2121,148.098251342773,148.098251342773,148.098251342773,,,,,,
1062,2123,2123,2123,148.110427856445,148.110427856445,148.110427856445,,,,,,
1063,2125,2125,2125,148.12239074707,148.12239074707,148.12239074707,,,,,,
1064,2127,2127,2127,148.134872436523,148.134872436523,148.134872436523,,,,,,
1065,2129,2129,2129,148.146514892578,148.146514892578,148.146514892578,,,,,,
1066,2131,2131,2131,148.159378051758,148.159378051758,148.159378051758,,,,,,
1067,2133,2133,2133,148.170944213867,148.170944213867,148.170944213867,,,,,,
1068,2135,2135,2135,148.183242797852,148.183242797852,148.183242797852,,,,,,
1069,2137,2137,2137,148.194259643555,148.194259643555,148.194259643555,,,,,,
1070,2139,2139,2139,148.20654296875,148.20654296875,148.20654296875,,,,,,
1071,2141,2141,2141,148.217666625977,148.217666625977,148.217666625977,,,,,,
1072,2143,2143,2143,148.229553222656,148.229553222656,148.229553222656,,,,,,
1073,2145,2145,2145,148.241928100586,148.241928100586,148.241928100586,,,,,,
1074,2147,2147,2147,148.253021240234,148.253021240234,148.253021240234,,,,,,
1075,2149,2149,2149,148.26594543457,148.26594543457,148.26594543457,,,,,,
1076,2151,2151,2151,148.277969360352,148.277969360352,148.277969360352,,,,,,
1077,2153,2153,2153,148.290817260742,148.290817260742,148.290817260742,,,,,,
1078,2155,2155,2155,148.303115844727,148.303115844727,148.303115844727,,,,,,
1079,2157,2157,2157,148.315048217773,148.315048217773,148.315048217773,,,,,,
1080,2159,2159,2159,148.327362060547,148.327362060547,148.327362060547,,,,,,
1081,2161,2161,2161,148.339263916016,148.339263916016,148.339263916016,,,,,,
1082,2163,2163,2163,148.351852416992,148.351852416992,148.351852416992,,,,,,
1083,2165,2165,2165,148.364334106445,148.364334106445,148.364334106445,,,,,,
1084,2167,2167,2167,148.376205444336,148.376205444336,148.376205444336,,,,,,
1085,2169,2169,2169,148.387954711914,148.387954711914,148.387954711914,,,,,,
1086,2171,2171,2171,148.400405883789,148.400405883789,148.400405883789,,,,,,
1087,2173,2173,2173,148.412734985352,148.412734985352,148.412734985352,,,,,,
1088,2175,2175,2175,148.424423217773,148.424423217773,148.424423217773,,,,,,
1089,2177,2177,2177,148.436141967773,148.436141967773,148.436141967773,,,,,,
1090,2179,2179,2179,148.448379516602,148.448379516602,148.448379516602,,,,,,
1091,2181,2181,2181,148.460372924805,148.460372924805,148.460372924805,,,,,,
1092,2183,2183,2183,148.472793579102,148.472793579102,148.472793579102,,,,,,
1093,2185,2185,2185,148.483673095703,148.483673095703,148.483673095703,,,,,,
1094,2187,2187,2187,148.496322631836,148.496322631836,148.496322631836,,,,,,
1095,2189,2189,2189,148.507614135742,148.507614135742,148.507614135742,,,,,,
1096,2191,2191,2191,148.518890380859,148.518890380859,148.518890380859,,,,,,
1097,2193,2193,2193,148.530197143555,148.530197143555,148.530197143555,,,,,,
1098,2195,2195,2195,148.541442871094,148.541442871094,148.541442871094,,,,,,
1099,2197,2197,2197,148.552795410156,148.552795410156,148.552795410156,,,,,,
1100,2199,2199,2199,148.563690185547,148.563690185547,148.563690185547,,,,,,
1101,2201,2201,2201,148.57421875,148.57421875,148.57421875,,,,,,
1102,2203,2203,2203,148.585189819336,148.585189819336,148.585189819336,,,,,,
1103,2205,2205,2205,148.595230102539,148.595230102539,148.595230102539,,,,,,
1104,2207,2207,2207,148.606292724609,148.606292724609,148.606292724609,,,,,,
1105,2209,2209,2209,148.616897583008,148.616897583008,148.616897583008,,,,,,
1106,2211,2211,2211,148.627853393555,148.627853393555,148.627853393555,,,,,,
1107,2213,2213,2213,148.638916015625,148.638916015625,148.638916015625,,,,,,
1108,2215,2215,2215,148.648941040039,148.648941040039,148.648941040039,,,,,,
1109,2217,2217,2217,148.65966796875,148.65966796875,148.65966796875,,,,,,
1110,2219,2219,2219,148.67073059082,148.67073059082,148.67073059082,,,,,,
1111,2221,2221,2221,148.681747436523,148.681747436523,148.681747436523,,,,,,
1112,2223,2223,2223,148.692947387695,148.692947387695,148.692947387695,,,,,,
1113,2225,2225,2225,148.703063964844,148.703063964844,148.703063964844,,,,,,
1114,2227,2227,2227,148.71452331543,148.71452331543,148.71452331543,,,,,,
1115,2229,2229,2229,148.725051879883,148.725051879883,148.725051879883,,,,,,
1116,2231,2231,2231,148.737335205078,148.737335205078,148.737335205078,,,,,,
1117,2233,2233,2233,148.748031616211,148.748031616211,148.748031616211,,,,,,
1118,2235,2235,2235,148.759124755859,148.759124755859,148.759124755859,,,,,,
1119,2237,2237,2237,148.770309448242,148.770309448242,148.770309448242,,,,,,
1120,2239,2239,2239,148.781112670898,148.781112670898,148.781112670898,,,,,,
1121,2241,2241,2241,148.792739868164,148.792739868164,148.792739868164,,,,,,
1122,2243,2243,2243,148.80354309082,148.80354309082,148.80354309082,,,,,,
1123,2245,2245,2245,148.81526184082,148.81526184082,148.81526184082,,,,,,
1124,2247,2247,2247,148.825912475586,148.825912475586,148.825912475586,,,,,,
1125,2249,2249,2249,148.836944580078,148.836944580078,148.836944580078,,,,,,
1126,2251,2251,2251,148.848007202148,148.848007202148,148.848007202148,,,,,,
1127,2253,2253,2253,148.859069824219,148.859069824219,148.859069824219,,,,,,
1128,2255,2255,2255,148.869964599609,148.869964599609,148.869964599609,,,,,,
1129,2257,2257,2257,148.881423950195,148.881423950195,148.881423950195,,,,,,
1130,2259,2259,2259,148.891876220703,148.891876220703,148.891876220703,,,,,,
1131,2261,2261,2261,148.903610229492,148.903610229492,148.903610229492,,,,,,
1132,2263,2263,2263,148.9140625,148.9140625,148.9140625,,,,,,
1133,2265,2265,2265,148.925323486328,148.925323486328,148.925323486328,,,,,,
